457, 24, 347
408, -236, 278
408, -236, 278
528, -419, 651
472, -449, 596
173, -198, 468
265, 41, 768
95, 251, 1770
152, 555, 1998
152, 555, 1998
289, 630, 1998
-,-,-
-377, -275, 664
-348, -282, 749
-337, -248, 699
-318, -256, 600
-328, -173, 386
-328, -173, 386
-385, -76, 47
-314, -8, -76
-248, 14, -148
-277, -5, -231
-236, 87, -378
-40, 232, -379
166, 262, -435
166, 262, -435
353, 175, -500
603, -15, -463
448, -46, -353
83, 159, -102
114, 732, 166
709, 767, 1649
709, 767, 1649
1145, 193, 1998
651, 37, 1998
-,-,-
-438, -321, 454
-386, -298, 580
-386, -298, 580
-381, -204, 569
-396, -194, 503
-475, -260, 355
-463, -199, 260
-410, -115, 211
-340, -14, 169
-353, -17, 61
-375, -67, -47
-343, -28, -230
-123, 96, -263
-123, 96, -263
-91, 204, -335
137, 107, -389
420, -45, -311
437, -74, -285
209, 7, -168
185, 378, 169
185, 378, 169
201, 431, 620
244, 335, 1189
448, 135, 1790
877, 64, 1998
329, -292, 1998
-,-,-
-400, -278, 511
-325, -288, 571
-390, -247, 516
-390, -247, 516
-406, -227, 502
-366, -216, 462
-370, -225, 349
-344, -107, 209
-234, -28, 174
-166, -64, 120
-164, -138, -39
-370, -104, -281
-18, 95, -320
139, 119, -375
225, 64, -460
225, 64, -460
372, 28, -497
620, 45, -229
578, 96, 53
261, 253, 178
261, 253, 178
61, 679, 597
292, 630, 1784
681, 118, 1998
543, -151, 1998
-,-,-
-418, -258, 455
-432, -226, 495
-408, -171, 403
-269, -171, 352
-269, -171, 352
-240, -178, 255
-131, -180, 241
-161, -158, 144
-142, -187, 36
-227, -80, -171
-129, 15, -314
27, 90, -427
207, 89, -390
416, 1, -395
416, 1, -395
368, 76, -455
221, 252, -591
513, 299, -96
1029, 175, 977
1029, 175, 977
1440, 407, 1998
416, 516, 1998
-,-,-
-438, -259, 383
-355, -270, 199
-349, -175, 134
-287, -54, 28
-190, -69, -85
-186, -30, -208
-117, 61, -336
-117, 61, -336
-17, 54, -386
70, 47, -431
186, 38, -306
503, -60, 9
503, -60, 9
237, -171, 134
-109, 228, -60
547, 290, 647
672, -43, 1109
689, 111, 1659
689, 111, 1788
641, 385, 1788
1104, 81, 1998
1060, 105, 1998
-,-,-
-476, -369, 410
-376, -272, 583
-389, -297, 582
-373, -250, 513
-370, -248, 477
-423, -248, 405
-441, -183, 363
-441, -183, 363
-441, -107, 258
-370, -86, 287
-246, -111, 279
-273, -123, 215
-295, -155, 136
-234, -102, 18
-67, -164, 3
119, -203, 57
71, -70, 19
71, -70, 19
188, 104, 2
187, 136, -53
187, 136, -53
317, 86, -81
359, 15, 42
374, 6, 143
374, 6, 143
536, 84, 493
560, 331, 1102
428, 673, 1962
236, 579, 1998
-,-,-
-480, -334, 463
-362, -327, 542
-301, -265, 588
-356, -176, 541
-352, -231, 548
-436, -218, 387
-430, -201, 272
-390, -159, 205
-317, -139, 159
-236, -122, 193
-236, -122, 193
-231, -89, 139
-356, -179, -52
-115, -87, -83
135, -39, 7
80, -81, 61
233, -90, 56
233, -90, 56
289, -107, 35
272, -129, 123
118, 18, 154
230, 228, 251
230, 228, 251
399, 348, 585
825, 183, 1321
603, 272, 1807
-92, 465, 1976
187, 999, 1998
489, 1148, 1998
-,-,-
-419, -334, 554
-418, -287, 582
-466, -190, 499
-384, -267, 535
-385, -292, 445
-370, -232, 279
-418, -83, -82
-362, -93, -189
-256, -68, -162
-248, -12, -190
-248, -12, -190
-245, -85, -409
-65, 85, -427
164, 139, -322
426, 94, -164
431, 20, -201
316, 53, -300
531, 46, -124
531, 46, -124
655, 96, 200
750, 276, 851
818, 294, 1534
952, 312, 1998
696, 227, 1998
696, 227, 1998
451, 225, 1998
846, 956, 1998
-,-,-
-485, -269, 277
-358, -283, 289
-388, -266, 279
-493, -184, 92
-505, -281, 9
-458, -240, -98
-361, -147, -182
-336, -5, -284
-336, -5, -284
-264, 151, -347
-74, 190, -375
70, 81, -373
297, 41, -364
458, -12, -339
452, -18, -261
452, -18, -261
469, 82, -114
717, 278, 165
548, 379, 516
805, 649, 1353
681, 524, 1934
512, 381, 1998
512, 381, 1998
255, 232, 1998
242, 590, 1998
398, 236, 1998
902, -229, 1998
780, -865, 1998
-,-,-
-429, -303, 686
-240, -271, 774
-366, -249, 546
-380, -213, 378
-282, -205, 220
-307, -204, 29
-477, -118, -286
-397, 19, -387
-262, 147, -409
-141, 209, -294
-141, 209, -294
-68, 242, -218
160, 102, -118
244, -109, -218
194, -52, -251
369, -45, 181
566, -50, 374
750, -76, 543
750, -76, 543
611, -172, 1042
918, -284, 1794
473, 259, 1998
-,-,-
-510, -379, 304
-425, -352, 479
-303, -265, 624
-302, -253, 541
-337, -225, 430
-327, -172, 336
-327, -166, 218
-306, -95, 137
-338, -81, 15
-423, -96, -117
-366, -53, -201
-366, -53, -269
-90, -17, -269
78, -185, -260
122, 39, -332
391, 243, -238
135, -146, -398
325, -200, -401
287, 163, -161
359, 215, 366
359, 215, 366
1303, 162, 1599
1821, 444, 1998
-,-,-
-327, -110, 493
-283, -162, 337
-237, -100, 325
-204, -99, 327
-245, -74, 154
-210, -14, 23
-131, 37, -21
43, 0, -46
43, 0, -46
163, -71, -84
231, -76, 38
231, -76, 38
349, -95, 59
329, 62, 43
368, 19, 138
368, 19, 138
497, 0, 54
732, -57, 122
669, -49, 515
728, 65, 1295
-,-,-
-450, -237, 370
-517, -202, 215
-412, -171, 279
-463, -161, 160
-469, -95, 24
-469, -29, -18
-469, -29, -18
-406, -6, -8
-358, 25, -7
-320, 2, 49
-190, 8, 61
-190, 8, 61
-6, -70, 78
224, -130, 235
299, -173, 277
376, -149, 277
376, -149, 277
320, -108, 189
368, -93, 213
170, -164, 117
233, 110, 90
489, 225, 246
489, 225, 246
613, 194, 567
1245, 199, 1688
1003, 592, 1998
-,-,-
-563, -339, 440
-563, -339, 440
-448, -339, 610
-433, -318, 596
-457, -300, 525
-474, -266, 489
-431, -273, 486
-419, -251, 459
-429, -250, 385
-416, -201, 321
-433, -140, 236
-437, -116, 153
-478, -61, 62
-410, -31, -1
-410, -31, -1
-229, 0, 4
-158, -40, -112
-178, 19, -349
71, 40, -344
71, 40, -344
332, 66, -195
511, 82, -184
560, 145, -285
184, 298, -480
289, 335, -233
696, 340, 371
696, 340, 371
1421, 415, 1421
1039, 462, 1894
-,-,-
-426, -309, 533
-409, -277, 625
-409, -277, 625
-337, -241, 733
-318, -252, 751
-356, -338, 676
-412, -301, 603
-406, -321, 614
-393, -309, 611
-417, -213, 594
-352, -171, 544
-363, -161, 372
-334, -147, 204
-302, -84, 81
-226, -82, 11
-226, -82, 11
-144, -46, -126
-115, 0, -316
-45, 50, -565
20, 145, -622
196, 207, -521
196, 207, -521
491, 271, -233
456, 263, -313
417, 196, -273
561, 369, 235
1225, 855, 1499
1464, 1143, 1998
893, 1286, 1998
-,-,-
-376, -280, 574
-456, -301, 563
-503, -276, 610
-493, -298, 580
-447, -311, 582
-457, -308, 538
-440, -275, 516
-398, -251, 522
-414, -229, 473
-414, -229, 473
-454, -223, 362
-455, -203, 239
-438, -153, 135
-380, -98, 81
-438, -94, -63
-431, -40, -195
-271, 2, -148
-152, 63, -71
-152, 63, -71
-58, 52, -98
15, -94, -29
228, 24, -87
194, -18, -217
194, -18, -217
291, 108, -331
414, 96, -2
620, 181, 259
609, 308, 546
944, 284, 1534
-,-,-
-466, -297, 459
-466, -297, 459
-426, -289, 562
-484, -289, 540
-539, -264, 432
-513, -303, 406
-452, -291, 448
-463, -264, 456
-458, -271, 391
-480, -227, 298
-426, -198, 260
-380, -163, 175
-330, -133, 55
-327, -66, -9
-327, -66, -9
-321, -23, -64
-256, -15, -178
-62, 125, -280
53, 233, -299
268, 106, -310
387, 21, -243
387, 21, -243
510, 87, -358
571, 125, -297
508, 130, -13
483, 20, 395
861, 484, 1467
861, 484, 1467
-,-,-
-414, -251, 660
-383, -255, 537
-299, -236, 574
-263, -276, 544
-262, -247, 456
-280, -164, 278
-250, -139, 184
-169, -126, 121
-107, -127, 11
-107, -127, 11
-106, -57, -147
-96, -40, -295
-54, -57, -372
143, -38, -363
143, 78, -326
366, 151, -155
605, 276, -107
714, 226, -49
714, 226, -49
704, -52, 633
1025, 150, 1610
948, 719, 1998
346, 878, 1998
84, 548, 1998
-,-,-
-414, -381, 602
-324, -378, 648
-316, -308, 575
-292, -202, 478
-219, -226, 505
-200, -208, 392
-317, -152, 150
-320, -158, 21
-246, -78, -34
-104, 1, 55
-104, 1, 55
80, 19, 78
210, 12, 35
210, 12, 35
106, 145, -164
299, 119, -85
542, 7, 161
542, 7, 161
660, 10, 373
643, -33, 683
669, 39, 1213
941, 199, 1940
941, 199, 1940
801, 116, 1998
649, 73, 1998
-,-,-
-529, -303, 460
-451, -295, 437
-452, -327, 454
-415, -300, 484
-416, -307, 430
-442, -205, 307
-480, -167, 115
-471, -138, 19
-325, -167, 72
-211, -91, 18
-207, -10, -185
-207, -10, -363
-180, -34, -363
-32, 18, -308
207, 108, -50
494, 111, 14
604, -15, 83
316, -120, 8
316, -120, 8
308, 0, 270
605, 147, 804
696, 126, 1205
638, 150, 1591
638, 150, 1591
594, 320, 1972
529, 184, 1998
798, 350, 1998
948, 562, 1998
962, -336, 1998
-,-,-
-485, -294, 378
-537, -270, 435
-567, -295, 383
-558, -329, 363
-518, -333, 335
-461, -324, 348
-424, -265, 367
-405, -231, 351
-405, -231, 351
-378, -253, 303
-397, -207, 164
-349, -142, 65
-253, -107, 43
-242, -49, -71
-201, -76, -181
-76, -100, -144
-89, -59, -192
35, 74, -159
35, 74, -159
264, 149, -22
263, 32, -61
344, 23, 20
344, 23, 20
396, 93, 278
487, 126, 580
522, 205, 1128
686, 345, 1827
751, 333, 1998
751, 333, 1998
794, 438, 1998
-,-,-
-396, -348, 610
-396, -348, 610
-414, -308, 774
-373, -287, 794
-395, -321, 704
-465, -384, 464
-472, -289, 321
-473, -190, 212
-393, -110, 148
-379, -42, 48
-437, -9, -238
-439, 0, -530
-439, 0, -530
-305, 156, -600
-178, 166, -517
92, 113, -479
271, 45, -474
319, 5, -434
495, 152, -141
495, 152, -141
810, 343, 267
799, 373, 506
844, 327, 1227
1225, 468, 1997
915, 382, 1998
750, 157, 1998
-,-,-
-566, -363, 217
-556, -318, 315
-525, -326, 342
-514, -335, 368
-495, -324, 426
-495, -324, 426
-546, -353, 328
-520, -302, 282
-469, -247, 287
-394, -202, 327
-346, -163, 299
-335, -139, 149
-302, -181, 30
-220, -51, -2
-137, 70, -10
-54, 106, -34
-54, 106, -34
86, 61, -58
115, -21, -81
-209, 73, -418
59, 110, -300
59, 110, -300
507, 265, 37
388, 403, -131
762, 423, 431
1392, 302, 1589
1156, 525, 1998
910, 1002, 1998
-,-,-
-554, -412, 398
-405, -293, 556
-460, -213, 483
-460, -213, 483
-418, -248, 487
-394, -288, 425
-387, -212, 273
-382, -144, 170
-359, -147, 75
-329, -150, 88
-266, -158, 83
-227, -25, -48
-115, -66, -66
-142, 77, -218
-142, 77, -218
0, 220, -191
106, 242, -267
434, 39, -118
521, 16, -125
503, 21, -66
503, 21, -66
591, 305, 68
1200, 632, 1194
1502, 670, 1990
1142, 932, 1998
954, 955, 1998
-,-,-
-485, -423, 387
-324, -388, 538
-364, -362, 439
-364, -362, 439
-339, -356, 426
-312, -397, 402
-369, -325, 366
-399, -305, 359
-349, -270, 371
-321, -219, 339
-352, -207, 210
-393, -124, 69
-415, -72, 1
-451, -65, -115
-367, -14, -230
-367, -14, -230
-87, 36, -226
77, 82, -227
68, 87, -219
175, 95, -215
403, 131, -45
403, 131, -45
350, 198, -49
145, 276, -178
699, 596, 647
1168, 696, 1845
984, 755, 1998
556, 606, 1998
-,-,-
-584, -372, 387
-414, -346, 494
-424, -333, 484
-435, -316, 474
-393, -317, 444
-376, -343, 422
-410, -269, 295
-321, -226, 306
-321, -226, 306
-271, -188, 314
-307, -210, 201
-332, -206, 61
-331, -118, -97
-205, -97, -68
31, -51, 75
159, 1, 103
159, 1, 103
-42, -6, -24
-119, 94, -230
117, 8, -81
117, 8, -81
327, 21, 74
423, 137, 54
387, 26, -4
387, 26, -4
905, 216, 685
1240, 609, 1531
970, 908, 1975
917, 971, 1998
811, 939, 1998
-,-,-
-409, -285, 418
-432, -324, 355
-479, -314, 394
-479, -314, 394
-481, -319, 404
-491, -310, 326
-421, -247, 286
-351, -180, 241
-298, -160, 253
-275, -135, 237
-262, -151, 171
-286, -191, 11
-198, -141, -56
-49, -75, 15
25, -21, 84
25, -21, 84
90, -21, 63
110, 113, -49
110, 113, -49
122, 143, -72
334, 27, -166
740, -101, 216
414, 54, 345
747, 554, 832
747, 554, 832
1423, 836, 1796
-,-,-
-434, -291, 455
-479, -266, 379
-531, -301, 379
-535, -336, 365
-468, -302, 365
-379, -276, 378
-302, -243, 351
-226, -239, 274
-254, -202, 187
-254, -202, 187
-247, -177, 83
-260, -130, -41
-169, -127, -69
-39, -62, -53
78, 75, -84
189, 85, -69
189, 85, -69
139, 11, -305
116, 20, -451
518, 34, -51
706, 51, 248
706, 51, 248
1128, 163, 1121
-,-,-
-528, -310, 341
-502, -336, 379
-502, -336, 379
-491, -302, 260
-439, -215, 136
-433, -105, 15
-431, -58, -144
-382, -14, -253
-246, 29, -236
-73, 46, -236
110, -13, -175
147, -78, -129
147, -78, -129
175, -128, -153
310, -62, -152
432, -1, -3
366, 16, 0
340, -94, 206
340, -94, 206
940, 0, 1099
1008, 379, 1713
536, 919, 1783
-,-,-
-601, -384, 296
-449, -289, 434
-567, -378, 398
-575, -380, 410
-588, -402, 369
-529, -339, 535
-479, -299, 553
-452, -258, 532
-434, -258, 548
-449, -258, 512
-418, -250, 477
-396, -232, 389
-364, -202, 278
-364, -202, 161
-338, -144, 161
-305, -106, 56
-255, -72, -31
-192, -72, 1
-180, -37, -93
-5, -18, -128
155, 5, -155
155, 5, -155
43, 103, -379
112, 145, -457
391, 122, -263
746, 194, 38
746, 194, 38
1224, 402, 715
1444, 653, 1650
-,-,-
-390, -329, 481
-391, -349, 511
-477, -353, 448
-416, -360, 563
-344, -342, 654
-379, -291, 595
-379, -291, 595
-369, -243, 582
-375, -177, 492
-354, -170, 472
-358, -168, 378
-343, -171, 281
-351, -130, 123
-308, -73, 10
-261, -58, -81
-195, -70, -144
-139, -12, -290
-74, 13, -459
-74, 13, -459
127, 64, -470
260, 130, -352
346, 182, -292
552, 139, -281
805, 310, 151
1111, 436, 772
1111, 436, 772
1594, 781, 1886
1360, 1114, 1998
-,-,-
-460, -320, 322
-460, -320, 322
-541, -292, 370
-502, -317, 436
-459, -361, 433
-463, -329, 416
-440, -311, 416
-398, -297, 446
-379, -296, 472
-424, -310, 416
-389, -304, 352
-340, -271, 296
-276, -222, 261
-238, -199, 236
-211, -193, 169
-211, -193, 169
-191, -139, 65
-159, -79, -59
-98, 3, -66
48, 30, 34
78, 6, 48
78, 6, 48
132, 36, -25
183, 102, -58
183, 102, -58
234, -50, 74
416, 35, 348
582, 186, 628
691, 394, 1114
691, 394, 1114
785, 633, 1818
616, 698, 1998
-,-,-
-551, -407, 150
-335, -304, 435
-386, -319, 389
-425, -332, 346
-435, -368, 295
-434, -376, 251
-421, -348, 224
-413, -264, 169
-388, -218, 188
-321, -205, 259
-321, -205, 259
-270, -160, 250
-262, -163, 140
-159, -164, 66
-223, -127, -46
-180, -50, -187
4, -34, -109
70, 70, -142
83, 209, -238
83, 209, -238
260, 194, -143
330, 157, -248
529, 298, -96
1201, 699, 860
1375, 886, 1746
-,-,-
-618, -444, 281
-547, -437, 443
-489, -371, 499
-509, -398, 448
-509, -398, 448
-477, -416, 409
-435, -387, 409
-437, -368, 393
-412, -330, 380
